,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0,0.9999999999999999,0.2566973238622053,0.29093343285333684,0.22079551384745288,0.23532259555768498,0.33883170264471185,0.21825035685575994,0.24555401275584518,0.3391190433414554,0.21143547555682213,0.2093421790249126,0.19554941318309332,0.2969347968740407,0.22468538465285204,0.3377698788267526,0.22979662921337035,0.1761624543769282,0.2273736029743167,0.24468189608397692,0.22357441025308689,0.18450184501845016,0.25766635008509026,0.26781678266937836,0.22116074544920897,0.19740418349705408,0.28521954798205157,0.20813561253262747,0.19441829446538064,0.1831105415584789,0.253269824223206,0.26334000085325604,0.17819349755600652,0.18073886464091696,0.12185239276646713,0.3099914691521518,0.2504302616495059,0.2614555611157533,0.21890777588125676,0.2784056360311422,0.3261584765677517,0.19751982042616117,0.22079551384745288,0.2463026772570718,0.3218617769593588,0.23505004751218148,0.21209268487132438,0.22545984337453742,0.11930213524011994,0.1691668224969447,0.1515496573354873,0.19798757666933375,0.1990591804449086,0.22762155158790742,0.27065678165010043,0.25387713905442716,0.2512533792667289,0.3059169383016688,0.22562678885714943,0.29562748654043186,0.1945361969703618,0.2151422253940071,0.2526753386461684,0.20025744066041432,0.29711926276917294,0.18453905435035725,0.2411167769422137,0.3003536099530002,0.29098493917096674,0.3193200101057973,0.338329234596272,0.26681279589829293,0.2581041614653127,0.13921366996563012,0.21759913691219676,0.20901213946715405,0.2853280500971536,0.2792348188687556,0.24501605913950902,0.17551007463599505,0.30572767693795877,0.28826674122073825,0.2621923658348931,0.22357441025308689,0.11930213524011994,0.18548570933101668,0.22121122871912277,0.14604250505976962,0.2784056360311422,0.21825035685575994,0.26351302508821817,0.26781678266937836,0.25066972135492527,0.24548615331974227,0.2161121050284247,0.2025793612499144,0.2504302616495059,0.3426428312702816,0.21958251789434796,0.22545984337453742,0.18435612812457014
1,0.2566973238622053,0.9999999999999999,0.15741270934059579,0.17618404106652394,0.1494671386356041,0.28084379899976375,0.16112126316514658,0.16370210421994735,0.28143419703859934,0.1590108488852604,0.11774246154376096,0.1684229237317293,0.2647210231115392,0.20840310818416552,0.27531783427397233,0.11989347534518319,0.16903085094570333,0.15208883609146515,0.19023794624226834,0.19256031114327865,0.15915234079456728,0.17397360402418838,0.18152958299547287,0.18362791678462206,0.11517511068997927,0.3000390294674129,0.16003048490072438,0.15983740793871878,0.086991767240168,0.16582314288228836,0.17055844616862956,0.1084652289093281,0.173421993904824,0.14345114601325779,0.24727349209767688,0.2667617396219725,0.13707011226148175,0.12772134243242714,0.2723523897009611,0.3039913062666666,0.09993062780989564,0.17618404106652394,0.15576399571225835,0.2849675359049194,0.14343202301830338,0.12909944487358055,0.1742678701693809,0.12909944487358055,0.16562491039167154,0.12207160944508066,0.13007834065385349,0.10385660148541215,0.31668974985120485,0.24117061451620186,0.30049986149632535,0.24414321889016136,0.2350450302880608,0.21128856368212912,0.23307361127050974,0.1546617786679401,0.169618786115469,0.1829971055257371,0.13930903806377162,0.3112522393182184,0.15560551102236928,0.11588813366263832,0.23476507075792125,0.24290831941086857,0.26751728020385473,0.2422137528889611,0.26841809060370697,0.17955009479503808,0.17819287606532472,0.12614398723786208,0.11770414835013376,0.27517708066338975,0.20863849286249586,0.13170777796132696,0.12209353913347193,0.19631942890761195,0.23985282025967142,0.22164340633901286,0.19256031114327865,0.12909944487358055,0.1290330868918777,0.19438172897617398,0.17928429140015906,0.2723523897009611,0.16112126316514658,0.24189726272590542,0.18152958299547287,0.13523217305126084,0.1546617786679401,0.13120436188862514,0.15764411154870012,0.2667617396219725,0.23368568540483603,0.13093073414159542,0.1742678701693809,0.19786725361642254
2,0.29093343285333684,0.15741270934059579,0.9999999999999999,0.20266866834241168,0.19046498250013671,0.2407778019129973,0.2633801666594351,0.268891740000193,0.2671108967256738,0.2815911960477402,0.20485124073511618,0.22433153548956652,0.23676394015569244,0.24960552745640824,0.2279008706546482,0.2883337842358297,0.15299372420468008,0.19152572599692258,0.30339895149720114,0.29534223870876963,0.21820007464000257,0.19916840991414891,0.2631913742019757,0.2538985017508641,0.20919261025745375,0.24376751760716558,0.2878952252035696,0.22741166414764497,0.2689816205135976,0.2610267019247376,0.25853694256314064,0.22561814479250508,0.2252153138384048,0.15396159239972948,0.27608876868506393,0.17567951178311386,0.2614085380123204,0.2706437266737395,0.19530453665408629,0.24966310505438,0.23595526304493547,0.20266866834241168,0.235384632794722,0.2691450714054413,0.21223341948543006,0.23225021019333955,0.24688779834939703,0.14515638137083722,0.15780097768896523,0.15721873180623178,0.20475984028852046,0.21797798696967038,0.19329976313163275,0.21645752542820743,0.2738565636319547,0.22709372372011258,0.25499362523905256,0.23281653683320877,0.31293344416198393,0.18259297208667016,0.23166308940771202,0.253948250291269,0.19644740917536893,0.2449752913970414,0.189830709357283,0.27843457258293114,0.26977154267974984,0.2478314784804163,0.3195895258166848,0.2625763382048831,0.25171653799635174,0.28988171163125903,0.18903141860993672,0.23166111264493647,0.21797798696967036,0.23433445965848781,0.20384907166070093,0.31708496024892613,0.18418280005149304,0.28649816821339225,0.26305327818073077,0.276208455369479,0.29534223870876963,0.14515638137083722,0.23132482219207517,0.16574000410743178,0.14110813025753957,0.19530453665408629,0.2633801666594351,0.2647590322023846,0.2631913742019757,0.2408821837501729,0.2434572961155602,0.2409543976255792,0.24815186710471995,0.17567951178311386,0.22806760061687406,0.21755170574802996,0.24688779834939703,0.2537889076273946
3,0.22079551384745288,0.17618404106652394,0.20266866834241168,0.9999999999999998,0.22507456830317188,0.2505727844797427,0.21556199545914567,0.22957605966923528,0.29578516874586047,0.22124804026787842,0.19204614140905701,0.2512779719194478,0.29172411642330853,0.2979954926318514,0.28820902734472464,0.2527576391226808,0.21915421836818796,0.2500925069411863,0.2722964623503605,0.2747988049968445,0.2500184495037334,0.273409290909715,0.284002172772784,0.23227298361250737,0.16809954440415772,0.25097468079096436,0.21206358479322712,0.24494897427831777,0.2279334726486392,0.24580257200417327,0.2317221001198601,0.2351980596240121,0.20291114392962023,0.14846149779161805,0.20003306604965967,0.2169192059470845,0.2367324348120703,0.173983534480336,0.22966770070528583,0.22291128503014113,0.158004195944917,1.0,0.2285520178093392,0.2909415754605297,0.25037167894323265,0.24494897427831777,0.2512940270811211,0.0816496580927726,0.18744806778279025,0.1544097293955912,0.15485885391866472,0.2189489404922193,0.20437977982832192,0.302383419167804,0.2600722523287533,0.2491611542519767,0.20892128495948004,0.24053511772118188,0.1647508942095828,0.16302782918784448,0.24294935736466233,0.2862981048203911,0.2533069688839516,0.2337631757299287,0.19682713252204914,0.2044519386997718,0.24647425643034693,0.2759626834754717,0.2598317750899939,0.260132990857236,0.2311659660258463,0.29699640960230406,0.2057983021710106,0.19147311014729107,0.21019098287253057,0.24536401570625677,0.1774561445253831,0.2204981808975114,0.22522130823072534,0.25608682452026665,0.29344519146817627,0.2978816467655302,0.2747988049968445,0.0816496580927726,0.2130867451192807,0.23563078298306617,0.1436264997435063,0.22966770070528583,0.21556199545914567,0.29641669511492963,0.284002172772784,0.24758202513348904,0.22008756940359,0.25240031203120344,0.29608737161417903,0.2169192059470845,0.2128259584675725,0.17481660836672974,0.2512940270811211,0.2595542738092201
4,0.23532259555768498,0.1494671386356041,0.19046498250013671,0.22507456830317188,1.0000000000000002,0.26485437013363256,0.3457976189754673,0.2836879432624114,0.2804344276371218,0.26143586254388146,0.25317325674989566,0.2323725460691461,0.2637806257411426,0.22572040770328605,0.20811984273430023,0.3119430855345834,0.24422405710929054,0.2182299182305026,0.2544123501266723,0.26567481896646916,0.18928121816596397,0.24690036953658495,0.3332086867304109,0.23737374525763705,0.2648445267210797,0.2845067244727287,0.2657699852508836,0.25115590781354247,0.27862308287662274,0.30981388357723233,0.2454870207010941,0.2161598320871077,0.233288002848917,0.1559362351170901,0.2578553115646984,0.17359287692518005,0.2363939708329005,0.31327415132017317,0.20504635573804972,0.2195010179602814,0.2821309611263097,0.22507456830317188,0.2917960375608824,0.2190511655781279,0.2972787870937651,0.28484755398365186,0.31951379090015,0.16539535392599136,0.18240881063278988,0.19904393642617305,0.2134855868737129,0.3035638036922145,0.16100241750164904,0.22766577899827573,0.22063437277737377,0.24327592229865594,0.3165000732223005,0.2827224306437599,0.24590714659814247,0.2632752761292764,0.24358221497189428,0.25912471965659645,0.22557300247592937,0.21322574902208424,0.19381592073703746,0.2552637351213155,0.2432883327525499,0.24652773208912646,0.1904049638459491,0.23679947450191496,0.22762941254223212,0.2890121113467088,0.20071984408088572,0.29329036844379075,0.3518580451887032,0.20227834851568374,0.21506619680967015,0.23931981409644068,0.33456448556986046,0.1956220219826444,0.23116467426619497,0.28987355025073175,0.26567481896646916,0.16539535392599136,0.23572029906392292,0.18293058302328657,0.2262867069866572,0.20504635573804972,0.34579761897546724,0.25986903411837475,0.3332086867304109,0.347517730496454,0.21832583874135114,0.24513425685003884,0.2284859566151389,0.17359287692518005,0.2933979781955106,0.23193887041900169,0.31951379090015,0.21907149798320047
5,0.33883170264471185,0.28084379899976375,0.2407778019129973,0.2505727844797427,0.26485437013363256,0.9999999999999998,0.26540811215993926,0.2748488746669772,0.3341724500900132,0.21212175169479094,0.23930239620978133,0.25166309617792976,0.31540412402438944,0.2703772420213579,0.37660808774213544,0.2525350431841932,0.24329023992973992,0.2477365977776008,0.2776805694336005,0.23573058420690607,0.2415077029488904,0.19987939587204676,0.2850936780355117,0.2857298961946535,0.19905363468548976,0.32958136232788465,0.20866657191386392,0.2244467243389239,0.2530363762176883,0.22921369443562326,0.24837183245515732,0.17950695879054737,0.21917021219255095,0.16481194697959006,0.2785884102891178,0.2560985451875398,0.2776102720445094,0.25522704611859326,0.28470711921938313,0.32169940669356745,0.19879302148315128,0.2505727844797427,0.2537230433586386,0.35156635504078987,0.2497483643046276,0.27192583910292706,0.3181233295627825,0.0776930968865506,0.16524969528573652,0.1324572562026642,0.18265847678406816,0.2625073426113089,0.2768041581429761,0.3059789900678634,0.29981909380807015,0.28828932232344556,0.3122139018208072,0.26702587309361697,0.31284728664171085,0.2533755086401287,0.2416845966862774,0.2502056955140685,0.1915449724778249,0.3004830858470103,0.20211639823130087,0.2055566129482595,0.29999203026566845,0.35057137827553697,0.2783855914934998,0.37220805385065087,0.28469321788638074,0.2812193060109961,0.17950695879054737,0.21846499901396324,0.21389487175736285,0.297724877570904,0.2626664656517758,0.2937386598390775,0.22859475575713725,0.28716194912436344,0.27330969454962417,0.2755734365654802,0.23573058420690607,0.0776930968865506,0.19628993756331678,0.24641727148734208,0.20140352599120537,0.28470711921938313,0.2654081121599393,0.3290618333092507,0.2850936780355117,0.2998351360003388,0.2352772580229767,0.21878459291396402,0.23813707224142747,0.2560985451875398,0.3051756668234538,0.2655689456488881,0.3181233295627825,0.23668614771769902
6,0.21825035685575994,0.16112126316514658,0.2633801666594351,0.21556199545914567,0.3457976189754673,0.26540811215993926,1.0000000000000004,0.28404804415841955,0.2657095844141295,0.27590800277767347,0.2580645161290323,0.23978616113402895,0.2714229994642801,0.29086108889255663,0.2553321994412449,0.2831565876135136,0.21997067253202995,0.2533413676661414,0.2519121366275707,0.29128534181132676,0.2227044457711836,0.24698508402510855,0.2901144757063911,0.27125957588321675,0.24596471524143956,0.2645051654484576,0.2842885888466236,0.25600819239323697,0.2749336132915071,0.29222412453509716,0.279503460045362,0.28902705835723536,0.2332079863818577,0.15839698777049718,0.24446277220311027,0.20782016394385297,0.33388724321912816,0.25571071274738394,0.2257847876487897,0.2599133167256224,0.23841789838162908,0.21556199545914567,0.29189615629347715,0.25782661863556705,0.30362917250605187,0.29200934444853593,0.30238125476235833,0.1280040961966185,0.18906868766947604,0.14441782171967504,0.20579049243333933,0.2883311944260477,0.16260858497768485,0.23492922933908175,0.27442787113900946,0.3129052803926292,0.24249878735252323,0.2932942300427066,0.24384035988577585,0.2236347538415741,0.238048401222926,0.26739183622362006,0.22661471723379026,0.21940342358345183,0.2024994178150107,0.2698752698754049,0.2566324512873683,0.2653781045902816,0.22794708805502156,0.285471640841884,0.21305411466691088,0.3195350951062539,0.2016467849003967,0.2845426999023345,0.2763173946582958,0.22308215199750983,0.23094348160088435,0.27558393936387554,0.25598645164398176,0.24483791987895168,0.24902640567584025,0.2924448545256578,0.29128534181132676,0.1280040961966185,0.23633047310817276,0.2061166912463852,0.20739033894608508,0.2257847876487897,1.0,0.3147964011762975,0.2901144757063911,0.2593482142316005,0.25717996691781025,0.24188823941465418,0.2901144757063911,0.20782016394385297,0.2676169317078552,0.28398091712353246,0.30238125476235833,0.24160243333023496
7,0.24555401275584518,0.16370210421994735,0.268891740000193,0.22957605966923528,0.2836879432624114,0.2748488746669772,0.28404804415841955,1.0000000000000002,0.3134267132414891,0.2693581614088476,0.24699829926819095,0.25819171785460676,0.23580389270799113,0.275378897398009,0.26487979984365484,0.3053059986083157,0.18527342263463423,0.24247768692278068,0.3142740795682422,0.24599520274673073,0.23532259555768495,0.2206343727773738,0.3094080662496672,0.26210017705530764,0.23836007404897175,0.23146309787611827,0.28095684155093403,0.2450301539644317,0.3157728272601725,0.2943231893983707,0.27066517667043705,0.3319597421337725,0.233288002848917,0.1559362351170901,0.2578553115646984,0.20614154134865129,0.23639397083290054,0.2741148824051515,0.2834464329320099,0.26340122155233764,0.26553502223652675,0.2295760596692353,0.24212862691222156,0.28395521463831397,0.2572604888311429,0.2802532385968187,0.3334056948523304,0.1653953539259914,0.14766427527416323,0.18798593995805232,0.15248970490979497,0.24147120748244338,0.16100241750164904,0.2571780096091633,0.24164717018474274,0.32068189757550103,0.28485006590007045,0.30678391410280337,0.27323016288682495,0.2183258387413512,0.2187268869135377,0.27352053741529625,0.2024373099142956,0.24714802727559762,0.24033174171392646,0.25526373512131556,0.2760386852384701,0.26893934409722886,0.28084732167277493,0.2914455070792799,0.23332014785578792,0.26148714836130793,0.16983986806844176,0.2597714691930718,0.23457203012580213,0.24722909263028015,0.2724171826255822,0.31651975412755057,0.2331813081244482,0.27713119780874623,0.2742631728581974,0.32668288996511036,0.24599520274673073,0.1653953539259914,0.31429373208523054,0.19369120555406816,0.20246705361964065,0.2834464329320099,0.28404804415841955,0.2674014698899219,0.3094080662496672,0.2340425531914894,0.28896066892237654,0.277818824430044,0.26180682528818,0.20614154134865129,0.25614109207544583,0.2536831395207831,0.3334056948523304,0.24097864778152056
8,0.3391190433414554,0.28143419703859934,0.2671108967256738,0.29578516874586047,0.2804344276371218,0.3341724500900132,0.2657095844141295,0.3134267132414891,0.9999999999999999,0.2717970648246114,0.23339355387727595,0.29276452246175966,0.3927599463837893,0.3570107216392288,0.3713095419383367,0.30103267458023786,0.19588084274975673,0.2960960433505265,0.34228790226310474,0.32327833883526547,0.2647508320823643,0.27492100338065045,0.3404590752433453,0.31631927656515246,0.24640670071065654,0.36171936781108655,0.278176197474822,0.2778405775762506,0.2916292810497999,0.28224028877215906,0.2818358155478092,0.2334327763889178,0.23613916749309977,0.1209002809187408,0.3298680791472369,0.28705481996608445,0.31463181498007775,0.2675555539765009,0.31210783669726794,0.40078154541890815,0.21713302056693506,0.29578516874586047,0.2527092279975719,0.38684517595626355,0.2858910481073227,0.3259283698490632,0.3311975820655124,0.1389202887881253,0.18688298822613855,0.17361279940743088,0.20394350968854455,0.2768139222728806,0.32580156785699166,0.36528496155952944,0.3329598818721211,0.30864497672432156,0.331274379183078,0.2903233919326751,0.30187265248999107,0.24644027491779008,0.28328077365852333,0.35158242667530104,0.2455200151200158,0.38041906124216174,0.24794403145594346,0.28626376376699025,0.3618354456349673,0.38575035571448585,0.36260275493396926,0.352184761238323,0.3242918175380862,0.33878232410886916,0.21547640897438566,0.2631267765706715,0.26477853434797277,0.3215018865818571,0.25845451229394967,0.26485641936434906,0.21812686180769703,0.357845023807834,0.3576931614227065,0.38527609292068304,0.32327833883526547,0.1389202887881253,0.2533695425940084,0.30660201591488195,0.14543410582353317,0.31210783669726794,0.2657095844141295,0.3920125774911704,0.3404590752433453,0.27218635623602994,0.2800457669520342,0.2945886231334885,0.32385131547537716,0.28705481996608445,0.35746376673967123,0.25709576528035427,0.3311975820655124,0.28025288211871574
9,0.21143547555682213,0.1590108488852604,0.2815911960477402,0.22124804026787842,0.26143586254388146,0.21212175169479094,0.27590800277767347,0.2693581614088476,0.2717970648246114,1.0,0.2207264022221388,0.2547635317839135,0.22768764716936907,0.22188289965106095,0.22191182115689312,0.31879851946794047,0.20695859104439143,0.21668662339856096,0.30090687336265465,0.2418129997241745,0.18857758630743593,0.15843749990449127,0.29244977998975075,0.24858464167542532,0.2958430265743201,0.2316217369850197,0.8821482193882468,0.3352941345594108,0.29048532985265013,0.28839648594022116,0.2742198379104505,0.28457794403620473,0.2702445889685692,0.1306407432337535,0.30723814905702745,0.13937346362145273,0.269930555392837,0.24058447526658241,0.23578247215907508,0.25500001886094886,0.2688067461175641,0.22124804026787842,0.23579293255135886,0.21297077000821626,0.3065294095916053,0.28226291939950404,0.28708059319945756,0.14369748623974749,0.1940558980899728,0.19763632247064114,0.23847282378324963,0.2543206260138172,0.14387744559171672,0.23547474472176155,0.30513888870494615,0.25322153816550896,0.2686938595883631,0.26205795619257355,0.2746891370817939,0.25105252814345363,0.22766888814588346,0.2787332403663754,0.2519750005489692,0.21652961221249808,0.29444127634681116,0.27835179137920385,0.2560851252822015,0.2653684545235568,0.24459436144597335,0.2950364805693342,0.26698570643103237,0.2818438205500865,0.14660075904895395,0.299536719887461,0.23890725474025254,0.19582666467023896,0.19219074787981882,0.3363193884064238,0.2151740200862954,0.1912036291400221,0.2538445151827498,0.3083824291781375,0.2418129997241745,0.14369748623974749,0.2872472495334826,0.19833149061550215,0.18625322946656703,0.23578247215907508,0.2759080027776735,0.2692500236234696,0.29244977998975075,0.23766896594898315,0.19366909313923567,0.249485715329587,0.22864255526471422,0.13937346362145273,0.2080879315679186,0.17002515864504109,0.28708059319945756,0.179455857573257
